témoignage	témoignage	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	_
Et	et	CONcoo	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=n|CAS=r
respect	respect	NOMcom	NOMB.=s|GENRE=m|CAS=n
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
oblige	obliger	VERcjg	NOMB.=s|GENRE=f|CAS=r
à	à	PRE	MORPH=empty
l'	le	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
aimer	aimer	VERinf	NOMB.=s|GENRE=m|CAS=n
davantage	davantage	ADVgen	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	_
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
serai	être	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
père	père	NOMcom	DEGRE=-
,	,	PONfbl	_
et	et	CONcoo	MORPH=empty
puisque	puisque	CONsub	DEGRE=-
ce	ce	DETdem	NOMB.=s|GENRE=n|CAS=r
parti	parti	NOMcom	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
À	à	PRE	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
condition	condition	NOMcom	NOMB.=s|GENRE=f|CAS=r
se	se	PROper	MORPH=empty
rencontre	rencontrer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
assorti	assortir	VERppe	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	_
Bien	bien	ADVgen	DEGRE=p
qu'	que	CONsub	_
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
pût	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
encore	encore	ADVgen	DEGRE=-
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
peu	peu	PROind	NOMB.=s|GENRE=m|CAS=r
plus	plus	ADVgen	DEGRE=-
haut	haut	ADJqua	NOMB.=s|GENRE=m|CAS=n
atteindre	atteindre	VERinf	MORPH=empty
,	,	PONfbl	_
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
veux	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
Répondez	répondre	VERcjg	NOMB.=s|GENRE=m|CAS=n
donc	donc	ADVgen	DEGRE=-
tous	tout	DETind	NOMB.=s|GENRE=m|CAS=n
deux	deux	PROcar	NOMB.=s|GENRE=m|CAS=n
:	:	PONfbl	_
n'	ne	ADVneg	_
y	y	PROadv	MORPH=empty
consentez	consentir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
-vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
pas	pas	ADVneg	MORPH=empty
?	?	PONfrt	_
Oui	oui	ADVgen	DEGRE=-
,	,	PONfbl	_
madame	madame	NOMcom	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	_
aux	à_le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=n
plus	plus	ADVgen	DEGRE=-
longs	long	ADVgen	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
plus	plus	ADVgen	DEGRE=-
cruels	cruel	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
trépas	trépas	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	_
Plutôt	plutôt	ADVgen	DEGRE=-
qu'	que	CONsub	_
à	à	PRE	MORPH=empty
voir	voir	VERinf	DEGRE=-
jamais	jamais	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
pareils	pareil	ADJqua	NOMB.=s|GENRE=m|CAS=n
hyménées	hyménée	NOMcom	NOMB.=s|GENRE=m|CAS=n
Ternir	ternir	VERinf	MORPH=empty
en	en	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
moment	moment	NOMcom	DEGRE=-
l'	le	DETdef	_
éclat	éclat	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
mille	mille	DETcar	NOMB.=s|GENRE=f|CAS=n
années	année	NOMcom	NOMB.=p|GENRE=f|CAS=r
.	.	PONfrt	_
Ne	ne	ADVneg	MORPH=empty
cherchez	chercher	VERcjg	NOMB.=s|GENRE=m|CAS=n
point	point	ADVneg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
là	là	ADVgen	DEGRE=-
cette	ce	DETdem	NOMB.=s|GENRE=f|CAS=r
union	union	NOMcom	NOMB.=s|GENRE=m|CAS=r
d'	de	PRE	_
esprits	esprit	NOMcom	NOMB.=s|GENRE=m|CAS=n
:	:	PONfbl	_
Votre	votre	DETpos	DEGRE=-
sceptre	sceptre	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	_
madame	madame	NOMcom	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	_
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
trop	trop	ADVgen	DEGRE=-
cher	cher	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
à	à	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=n|CAS=r
prix	prix	NOMcom	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
;	;	PONfbl	_
Et	et	CONcoo	MORPH=empty
jamais	jamais	ADVgen	DEGRE=-
...	…	PONfrt	MORPH=empty
Ainsi	ainsi	ADVgen	DEGRE=-
donc	donc	ADVgen	DEGRE=-
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
faites	faire	VERcjg	MODE=imp|PERS.=2|NOMB.=p
connaître	connaître	VERinf	MORPH=empty
Que	que	CONsub	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n|CAS=r
que	que	PROrel	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
l'	le	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
fait	faire	VERppe	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
digne	digne	ADJqua	NOMB.=s|GENRE=f|CAS=n
de	de	PRE	MORPH=empty
l'	le	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
être	être	VERinf	MORPH=empty
,	,	PONfbl	_
Que	que	PROrel	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
puis	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
suppléer	suppléer	VERcjg	NOMB.=s|GENRE=m|CAS=n
l'	le	DETdef	_
obscurité	obscurité	NOMcom	NOMB.=s|GENRE=m|CAS=n
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
sang	sang	NOMcom	NOMB.=s|GENRE=m|CAS=r
?	?	PONfrt	_
Oui	oui	ADVgen	DEGRE=-
,	,	PONfbl	_
bien	bien	ADVgen	DEGRE=p
pour	pour	PRE	MORPH=empty
l'	le	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
élever	élever	VERinf	NOMB.=s|GENRE=m|CAS=n
Marquis	marquis	NOMcom	NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
ville	ville	NOMcom	NOMB.=s|GENRE=f|CAS=r
À	à	PRE	MORPH=empty
l'	le	DETdef	_
heure	heure	NOMcom	NOMB.=s|GENRE=f|CAS=r
que	que	PROrel	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
parle	parler	VERcjg	NOMB.=s|GENRE=f|CAS=n
.	.	PONfrt	_
Et	et	CONcoo	MORPH=empty
qu'	que	PROint	MORPH=empty
y	y	PROadv	MORPH=empty
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
-il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
si	si	ADVgen	DEGRE=-
tard	tard	ADVgen	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	_
Cet	ce	DETdem	NOMB.=p|GENRE=m|CAS=n
ennemi	ennemi	NOMcom	NOMB.=s|GENRE=m|CAS=r
commun	commun	ADJqua	MORPH=empty
?	?	PONfrt	_
C'	ce	PROdem	NOMB.=s|GENRE=n|CAS=x
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
affaire	affaire	NOMcom	MORPH=empty
à	à	PRE	MORPH=empty
part	part	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	_
Vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
saurez	savoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
seulement	seulement	ADVgen	DEGRE=-
,	,	PONfbl	_
que	que	CONsub	MORPH=empty
Don	Don	NOMcom	NOMB.=s|GENRE=m|CAS=r
Blaize	Blaiser	NOMpro	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	_
et	et	CONcoo	MORPH=empty
Don	Don	NOMcom	NOMB.=s|GENRE=m|CAS=r
Sanche	Sanche	NOMpro	NOMB.=s|GENRE=m|CAS=n
Sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
fort	fort	ADVgen	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
bien	bien	ADVgen	DEGRE=p
.	.	PONfrt	_
Que	que	PROint	MORPH=empty
ne	ne	ADVneg	MORPH=empty
suis	être	VERcjg	DEGRE=-
-je	je	PROper	NOMB.=s|GENRE=f|CAS=n
aussi	aussi	ADVgen	DEGRE=-
bien	bien	ADVgen	DEGRE=p
avec	avec	PRE	MORPH=empty
Blanche	Blanche	NOMpro	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
?	?	PONfrt	_
Si	si	CONsub	DEGRE=-
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
étiez	être	VERcjg	MODE=imp|PERS.=2|NOMB.=p
sorti	sortir	VERppe	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	_
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
y	y	PROadv	MORPH=empty
seriez	être	VERcjg	NOMB.=s|GENRE=m|CAS=n
fort	fort	ADVgen	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
bien	bien	ADVgen	DEGRE=p
.	.	PONfrt	_
Jamais	jamais	ADVgen	DEGRE=-
esprit	esprit	NOMcom	NOMB.=s|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
fut	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
moins	moins	ADVgen	NOMB.=s|GENRE=m|CAS=n
ferme	ferme	ADJqua	NOMB.=s|GENRE=f|CAS=n
que	que	CONsub	MORPH=empty
le	le	DETdef	PERS.=3|NOMB.=s|GENRE=m|CAS=r
sien	sien	PROpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	_
Ô	ô	INJ	MORPH=empty
le	le	DETdef	PERS.=3|NOMB.=s|GENRE=m|CAS=r
sot	sot	ADJqua	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
animal	animal	NOMcom	NOMB.=s|GENRE=m|CAS=r
qu'	que	PROrel	NOMB.=s|GENRE=m|CAS=r
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
fille	fille	NOMcom	NOMB.=s|GENRE=f|CAS=n
timide	timide	ADJqua	NOMB.=s|GENRE=f|CAS=r
!	!	PONfrt	_
À	à	PRE	MORPH=empty
force	force	NOMcom	NOMB.=s|GENRE=f|CAS=n
de	de	PRE	MORPH=empty
pleurer	pleurer	VERinf	MORPH=empty
,	,	PONfbl	_
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
a	avoir	VERcjg	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
tête	tête	NOMcom	NOMB.=s|GENRE=f|CAS=r
vide	vide	ADJqua	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
:	:	PONfbl	_
Mais	mais	CONcoo	MORPH=empty
lorsque	lorsque	CONsub	DEGRE=-
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
pauvrette	pauvrette	NOMcom	NOMB.=s|GENRE=f|CAS=n
a	avoir	VERcjg	MORPH=empty
si	si	CONsub	DEGRE=-
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
l'	le	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
aime	aimer	VERcjg	NOMB.=s|GENRE=f|CAS=n
encore	encore	ADVgen	DEGRE=-
,	,	PONfbl	_
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
dois	devoir	VERcjg	NOMB.=p|GENRE=m|CAS=n
épargner	épargner	VERinf	MORPH=empty
.	.	PONfrt	_
Dieux	dieu	NOMcom	NOMB.=s|GENRE=m|CAS=n
!	!	PONfrt	_
à	à	PRE	MORPH=empty
quoi	quoi	PROint	NOMB.=s|GENRE=m|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
réduit	réduire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n
folle	fou	ADJqua	NOMB.=s|GENRE=f|CAS=n
inquiétude	inquiétude	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	_
De	de	PRE	MORPH=empty
vouloir	vouloir	VERinf	MORPH=empty
faire	faire	VERinf	MORPH=empty
grâce	grâce	NOMcom	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
à	à	PRE	MORPH=empty
tant	tant	ADVgen	DEGRE=-
d'	de	PRE	_
ingratitude	ingratitude	NOMcom	NOMB.=s|GENRE=f|CAS=r
?	?	PONfrt	_
Digne	digne	ADJqua	NOMB.=s|GENRE=f|CAS=n
soif	soif	NOMcom	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
vengeance	vengeance	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	_
à	à	PRE	MORPH=empty
quoi	quoi	PROint	NOMB.=s|GENRE=m|CAS=n
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
exposez	exposer	VERcjg	NOMB.=s|GENRE=m|CAS=n
-vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	_
De	de	PRE	MORPH=empty
laisser	laisser	VERinf	MORPH=empty
affaiblir	affaiblir	VERinf	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
si	si	ADVgen	DEGRE=-
juste	juste	ADJqua	NOMB.=s|GENRE=f|CAS=n
courroux	courroux	NOMcom	NOMB.=s|GENRE=m|CAS=n
?	?	PONfrt	_
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
aime	aimer	VERcjg	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	_
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
mes	mon	DETpos	MORPH=empty
yeux	œil	NOMcom	NOMB.=s|GENRE=m|CAS=n
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
en	en	PROadv	MORPH=empty
vois	voir	VERcjg	PERS.=2|NOMB.=p|GENRE=m|CAS=n
méprisée	mépriser	VERppe	NOMB.=s|GENRE=f|CAS=r
!	!	PONfrt	_
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
l'	le	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
aime	aimer	VERcjg	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	_
et	et	CONcoo	MORPH=empty
ne	ne	ADVneg	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
sers	servir	VERcjg	MORPH=empty
que	que	CONsub	MORPH=empty
d'	de	PRE	_
objet	objet	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
risée	risée	NOMcom	NOMB.=s|GENRE=f|CAS=r
!	!	PONfrt	_
Silence	silence	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	_
amour	amour	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	_
silence	silence	NOMcom	NOMB.=s|GENRE=f|CAS=n
:	:	PONfbl	_
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
temps	temps	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
punir	punir	VERinf	NOMB.=s|GENRE=m|CAS=r
;	;	PONfbl	_
J'	je	PROper	_
en	en	PROadv	MORPH=empty
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
donné	donner	VERppe	NOMB.=s|GENRE=m|CAS=r
ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n
foi	foi	NOMcom	NOMB.=s|GENRE=f|CAS=r
:	:	PONfbl	_
laisse	laisser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
-moi	moi	PROper	NOMB.=s|GENRE=m|CAS=r
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
tenir	tenir	VERinf	MORPH=empty
.	.	PONfrt	_
c'	ce	PROdem	_
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
talent	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	_
et	et	CONcoo	MORPH=empty
j'	je	PROper	_
en	en	PROadv	MORPH=empty
deviens	devenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
jaloux	jaloux	ADJqua	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	_
Si	si	CONsub	DEGRE=-
c'	ce	PROdem	_
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
là	là	ADVgen	DEGRE=-
ton	ton	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
talent	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	_
ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n
faute	faute	NOMcom	NOMB.=s|GENRE=f|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
sans	sans	PRE	MORPH=empty
exemple	exemple	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	_
Ne	ne	ADVneg	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
l'	le	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
enviez	envier	VERcjg	NOMB.=s|GENRE=m|CAS=n
point	point	ADVneg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	_
le	le	DETdef	PERS.=3|NOMB.=s|GENRE=m|CAS=r
vôtre	vôtre	PROpos	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
assez	assez	ADVgen	DEGRE=-
ample	ample	ADJqua	NOMB.=s|GENRE=f|CAS=n
;	;	PONfbl	_
Et	et	CONcoo	MORPH=empty
puisque	puisque	CONsub	DEGRE=-
enfin	enfin	ADVgen	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ciel	ciel	NOMcom	NOMB.=s|GENRE=m|CAS=r
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
a	avoir	VERcjg	MORPH=empty
voulu	vouloir	VERppe	PERS.=2|NOMB.=p|GENRE=m|CAS=n
départir	départir	VERinf	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
don	don	NOMcom	DEGRE=-
d'	de	PRE	_
extravaguer	extravaguer	VERinf	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	_
comme	comme	ADVsub	MORPH=empty
à	à	PRE	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
mentir	mentir	VERinf	MORPH=empty
,	,	PONfbl	_
Comme	comme	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
mens	mentir	VERcjg	DEGRE=-
point	point	ADVneg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
devant	devant	PRE	DEGRE=-
votre	votre	DETpos	DEGRE=-
excellence	excellence	NOMcom	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	_
Ne	ne	ADVneg	MORPH=empty
dites	dire	VERcjg	MODE=imp|PERS.=2|NOMB.=p
à	à	PRE	MORPH=empty
mes	mon	DETpos	MORPH=empty
yeux	œil	NOMcom	NOMB.=s|GENRE=m|CAS=n
aucune	aucun	DETind	NOMB.=s|GENRE=f|CAS=r
extravagance	extravagance	NOMcom	NOMB.=s|GENRE=f|CAS=r
;	;	PONfbl	_
N'	ne	ADVneg	_
entreprenez	entreprendre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
sur	sur	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
,	,	PONfbl	_
non	non	ADVneg	MORPH=empty
plus	plus	ADVgen	DEGRE=-
que	que	CONsub	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
sur	sur	PRE	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
.	.	PONfrt	_
Tais	taire	VERcjg	NOMB.=s|GENRE=m|CAS=n
-toi	toi	PROper	DEGRE=-
;	;	PONfbl	_
le	le	DETdef	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ciel	ciel	NOMcom	NOMB.=s|GENRE=m|CAS=r
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
envoie	envoyer	VERcjg	NOMB.=s|GENRE=f|CAS=r
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
entretien	entretien	NOMcom	DEGRE=-
plus	plus	ADVgen	DEGRE=-
doux	doux	ADJqua	NOMB.=s|GENRE=m|CAS=n
:	:	PONfbl	_
L'	le	DETdef	_
ambassade	ambassade	NOMcom	NOMB.=s|GENRE=f|CAS=n
revient	revenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	_
arraché	arracher	VERppe	NOMB.=s|GENRE=m|CAS=n
pour	pour	PRE	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
des	un	DETndf	NOMB.=p|GENRE=m|CAS=r
soupirs	soupir	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	_
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
n'	ne	ADVneg	_
ait	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
dans	dans	PRE	DEGRE=-
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
douceurs	douceur	NOMcom	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
jeter	jeter	VERinf	MORPH=empty
à	à	PRE	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
âme	âme	NOMcom	MORPH=empty
Quelques	quelque	DETrel	NOMB.=s|GENRE=m|CAS=n
tristes	triste	ADJqua	NOMB.=p|GENRE=f|CAS=r
regards	regard	NOMcom	NOMB.=s|GENRE=m|CAS=n
vers	vers	PRE	MORPH=empty
