seigneur	seignor	NOMpro	NOMB.=s|GENRE=m|CAS=r
coneüst	conoistre	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
quand	cant1	CONsub	MORPH=empty
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
mes	mais1	ADVneg	MORPH=empty
osast	oser	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
amener	amener	VERinf	MORPH=empty
kar	car	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
heritez	ireté	NOMcom	NOMB.=p|GENRE=m|CAS=r
guerpir	guerpir	VERinf	MORPH=empty
car	car	CONcoo	MORPH=empty
poser	poser	VERinf	MORPH=empty
Dedens	dedenz	PRE	MORPH=empty
hautes	haut	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
forches	forche	NOMcom	NOMB.=p|GENRE=f|CAS=r
ou	o3	CONcoo	MORPH=empty
detraire	detraire	VERinf	MORPH=empty
dé	de	PRE	MORPH=empty
muloz	mulot2	NOMcom	NOMB.=p|GENRE=m|CAS=r
Deus	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
vous	vos	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
créi	croire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Plus	plus	ADVgen	DEGRE=-
Le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
ampereres	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
nun	a3	PRE	MORPH=empty
paradis	paradis	NOMcom	NOMB.=s|GENRE=m|CAS=r
ques	que1	CONsub	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
luj	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
saut	savoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
e	et	PRE	MORPH=empty
Espir	espir	NOMcom	NOMB.=s|GENRE=m|CAS=r
mener	mener	VERinf	MORPH=empty
car	car	CONcoo	MORPH=empty
mandez	mander	VERinf	MORPH=empty
batoizier	batisier	VERinf	MORPH=empty
Qar	car	CONcoo	MORPH=empty
faire	faire	VERinf	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
peüst	pöoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
duze	douz	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
espanie	Espagne	NOMpro	NOMB.=s|GENRE=f|CAS=r
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
chatel	chastel	NOMcom	NOMB.=s|GENRE=m|CAS=r
Saint	saint	NOMpro	NOMB.=s|GENRE=m|CAS=r
Vinçant	Vinçant	NOMpro	NOMB.=s|GENRE=m|CAS=r
car	car	CONcoo	MORPH=empty
qu	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
ice	ice2	PROdem	NOMB.=s|GENRE=m|CAS=n
pourroit	pöoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
sour	sor2	PRE	MORPH=empty
mançonge	mençogne	NOMcom	NOMB.=s|GENRE=f|CAS=r
aatir	aatir	VERinf	MORPH=empty
lor	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
oie	öir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
jugier	jugier	VERinf	MORPH=empty
LA	le	DETdef	NOMB.=s|GENRE=f|CAS=r
oevres	uevre	NOMcom	NOMB.=s|GENRE=f|CAS=r
e	et	PRE	MORPH=empty
lumburdie	Lumbardie	NOMpro	NOMB.=s|GENRE=f|CAS=r
a	a3	PRE	MORPH=empty
Basme	Basme	NOMpro	NOMB.=s|GENRE=m|CAS=r
Cis	cest	DETdem	NOMB.=s|GENRE=m|CAS=n
Cloovis	Clovis	NOMpro	NOMB.=s|GENRE=m|CAS=n
fis	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
baron	baron	NOMcom	NOMB.=s|GENRE=m|CAS=n
Kar	car	CONcoo	MORPH=empty
senés	sené2	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
ET	et	CONcoo	MORPH=empty
poustéiz	pöestëif	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
à	a3	PRE	MORPH=empty
lur	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
menbree	membré2	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
moiller	moillier1	NOMcom	NOMB.=s|GENRE=f|CAS=r
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
VIII	uit	DETcar	NOMB.=p|GENRE=m|CAS=r
freres	frere	NOMcom	NOMB.=p|GENRE=m|CAS=r
jones	juene	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
LI	le	DETdef	NOMB.=s|GENRE=m|CAS=n
ainez	ainzné	NOMcom	NOMB.=s|GENRE=m|CAS=n
vint	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
pur	por2	PRE	MORPH=empty
coraige	corage	NOMcom	NOMB.=s|GENRE=m|CAS=r
Hervis	Hervis	NOMpro	NOMB.=s|GENRE=m|CAS=r
Le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
gerrer	guerrier	NOMcom	NOMB.=s|GENRE=m|CAS=r
as	a3	PRE	MORPH=empty
cestu	cest	PROdem	NOMB.=s|GENRE=m|CAS=r
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
DE	de	PRE	MORPH=empty
conseillier	conseillier1	VERinf	MORPH=empty
lur	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
regne	regne	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
trestoute	trestot	DETind	NOMB.=s|GENRE=f|CAS=r
le	le	DETdef	NOMB.=s|GENRE=f|CAS=r
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
don	dont	PROrel	NOMB.=s|GENRE=f|CAS=r
﻿par	par	PRE	MORPH=empty
arçun	arçon	NOMcom	NOMB.=s|GENRE=m|CAS=r
La	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
alet	aler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
eu	en1	PRE	MORPH=empty
l	le	DETndf	NOMB.=s|GENRE=m|CAS=r
chant	chant2	NOMcom	NOMB.=s|GENRE=m|CAS=r
i	i2	PROadv	MORPH=empty
aperçut	apercevoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
lor	lors	ADVgen	DEGRE=-
Isi	issi	ADVgen	DEGRE=-
traïz	träir	VERppe	NOMB.=s|GENRE=m|CAS=n
Trop	trop	ADVgen	DEGRE=-
Por	par	PRE	MORPH=empty
XIIII	catorze	DETcar	NOMB.=p|GENRE=m|CAS=r
diz	dis2	NOMcom	NOMB.=p|GENRE=m|CAS=r
i	i2	PROadv	MORPH=empty
Vit	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
barné	barné	NOMcom	NOMB.=s|GENRE=m|CAS=n
DROITEMANT	droitement	ADVgen	DEGRE=-
am	en1	PRE	MORPH=empty
curt	cort1	NOMcom	NOMB.=s|GENRE=m|CAS=r
Quant	cant1	CONsub	MORPH=empty
ill	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
mes	mais1	ADVneg	MORPH=empty
bouta	boter1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ai	a3	PRE	MORPH=empty
espaigne	Espagne	NOMpro	NOMB.=s|GENRE=f|CAS=r
que	que4	CONcoo	MORPH=empty
nus	nul	DETind	NOMB.=s|GENRE=m|CAS=n
hermites	ermite	NOMcom	NOMB.=s|GENRE=m|CAS=n
ne	ne2	ADVneg	MORPH=empty
nous	nos1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en1	PROadv	MORPH=empty
dit	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
se	se	ADVgen	DEGRE=-
Entendez	entendre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
signors	seignor	NOMcom	NOMB.=p|GENRE=m|CAS=n
en	en1	PRE	MORPH=empty
Jesus	Jhesu	NOMpro	NOMB.=s|GENRE=m|CAS=r
﻿par	par	PRE	MORPH=empty
maïsté	majesté	NOMcom	NOMB.=s|GENRE=f|CAS=r
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=r
glorious	glorïos	NOMcom	NOMB.=s|GENRE=m|CAS=r
Dou	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
decors	decors	NOMcom	NOMB.=s|GENRE=m|CAS=r
que	que4	PROrel	NOMB.=s|GENRE=m|CAS=n
dedans	dedenz	PRE	MORPH=empty
croiz	croiz	NOMcom	NOMB.=s|GENRE=f|CAS=r
peüst	pöoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Combatuz	combatre	VERppe	NOMB.=s|GENRE=m|CAS=n
ou	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
tiers	tierz	ADJord	NOMB.=s|GENRE=m|CAS=r
vavasor	vavassor	NOMcom	NOMB.=s|GENRE=m|CAS=r
cui	cui	PROrel	NOMB.=s|GENRE=m|CAS=n
péust	pöoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
﻿par	par	PRE	MORPH=empty
bretaigne	Bretaigne	NOMpro	NOMB.=s|GENRE=f|CAS=r
envoiez	envoiier	VERppe	NOMB.=s|GENRE=m|CAS=n
cui	cui	PROrel	NOMB.=s|GENRE=m|CAS=n
primerement	premierement	ADVgen	DEGRE=-
mit	metre2	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
veille	vieil	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
cristienté	crestïenté	NOMcom	NOMB.=s|GENRE=f|CAS=r
celui	cel	PROdem	NOMB.=s|GENRE=m|CAS=n
vit	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Par	por2	PRE	MORPH=empty
si	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
latin	latin	NOMcom	NOMB.=s|GENRE=m|CAS=r
zacarïel	Zacariel	NOMpro	NOMB.=s|GENRE=m|CAS=r
apelés	apeler	VERppe	NOMB.=s|GENRE=m|CAS=n
XXVII	vint+set	DETcar	NOMB.=p|GENRE=m|CAS=r
enz	an	NOMcom	NOMB.=p|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
Plux	plus	ADVgen	DEGRE=-
poüt	pöoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
François	François	NOMpro	NOMB.=s|GENRE=m|CAS=n
veez	vëer	VERppe	NOMB.=s|GENRE=m|CAS=n
ne	ne2	CONcoo	MORPH=empty
mes	mais1	ADVneg	MORPH=empty
remanoit	remanoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r
ome	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
Q	que4	CONsub	MORPH=empty
véist	vëoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
crestienez	crestïener	VERppe	NOMB.=s|GENRE=m|CAS=n
An	en1	PRE	MORPH=empty
qoi	que2	PROrel	NOMB.=s|GENRE=m|CAS=i
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne2	ADVneg	MORPH=empty
féist	faire	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
trestoz	trestot	DETind	NOMB.=p|GENRE=m|CAS=r
li	le	DETdef	NOMB.=p|GENRE=m|CAS=r
forcons	forcon	NOMcom	NOMB.=p|GENRE=m|CAS=r
coper	coper	VERinf	MORPH=empty
qar	car	CONcoo	MORPH=empty
lier	liier3	VERinf	MORPH=empty
ent	en1	PRE	MORPH=empty
autes	haut	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
forches	forche	NOMcom	NOMB.=p|GENRE=f|CAS=r
graeillier	gräillier	VERinf	MORPH=empty
Quar	car	CONcoo	MORPH=empty
detraire	detraire	VERinf	MORPH=empty
diex	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
vous	vos	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
grevoit	grever	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
plux	plus	ADVgen	DEGRE=-
per	par	PRE	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f|CAS=r
sis	suen	ADJpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
beaute	biauté	NOMcom	NOMB.=s|GENRE=f|CAS=r
Q	que4	CONsub	MORPH=empty
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
l	le	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
dona	doner	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Pur	por2	PRE	MORPH=empty
fonz	font1	NOMcom	NOMB.=s|GENRE=m|CAS=r
afichier	afichier	VERinf	MORPH=empty
ET	et	CONcoo	MORPH=empty
mandez	mander	VERinf	MORPH=empty
seur	sor2	PRE	MORPH=empty
saint	saint	NOMpro	NOMB.=s|GENRE=m|CAS=r
Michiel	Saint-Michel	NOMpro	NOMB.=s|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
france	France	NOMpro	NOMB.=s|GENRE=f|CAS=r
cui	cui	PROrel	NOMB.=s|GENRE=m|CAS=n
Trop	trop	ADVgen	DEGRE=-
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Por	por2	PRE	MORPH=empty
preser	prisier	VERinf	MORPH=empty
Cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=n
empereir	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
Cloovis	Clovis	NOMpro	NOMB.=s|GENRE=m|CAS=n
sembla	sembler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
se	si	ADVgen	DEGRE=-
sus	sor2	PRE	MORPH=empty
eschiver	eschiver	VERinf	MORPH=empty
e	et	PRE	MORPH=empty
s	suen	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
france	franc1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
mainburnie	mainbornie	NOMcom	NOMB.=s|GENRE=f|CAS=r
véist	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
vii	set	DETcar	NOMB.=p|GENRE=m|CAS=r
coisins	cosin	NOMcom	NOMB.=p|GENRE=m|CAS=r
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
Bers	baron	NOMcom	NOMB.=s|GENRE=m|CAS=n
Lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
out	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
tout	tot	DETind	NOMB.=s|GENRE=m|CAS=r
Le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
ené	ainzné	NOMcom	NOMB.=s|GENRE=m|CAS=r
Flovant	Floovant	NOMpro	NOMB.=s|GENRE=m|CAS=r
pardoner	pardoner	VERinf	MORPH=empty
Pour	por2	PRE	MORPH=empty
celi	cel	PROdem	NOMB.=s|GENRE=m|CAS=r
destina	destiner	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
S	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
chartres	chartre1	NOMcom	NOMB.=s|GENRE=f|CAS=r
Qar	car	CONcoo	MORPH=empty
suen	suen	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
champ	champ	NOMcom	NOMB.=s|GENRE=m|CAS=r
Car	car	CONcoo	MORPH=empty
si	se	CONsub	MORPH=empty
Devan	devant	PRE	MORPH=empty
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
alme	ame	NOMcom	NOMB.=s|GENRE=f|CAS=r
y	i2	PROadv	MORPH=empty
puist	pöoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
senechal	seneschal	NOMcom	NOMB.=s|GENRE=m|CAS=n
bailli	baillier	VERppe	NOMB.=s|GENRE=m|CAS=n
Pour	por2	PRE	MORPH=empty
l	le	DETndf	NOMB.=s|GENRE=m|CAS=r
mesfet	mesfait	NOMcom	NOMB.=s|GENRE=m|CAS=r
An	en2	PROadv	MORPH=empty
Fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Puis	puis	ADVgen	DEGRE=-
isi	issi	ADVgen	DEGRE=-
malmenés	maumener	VERppe	NOMB.=s|GENRE=m|CAS=n
coml	come1	CONsub	MORPH=empty
tant	tant	ADVgen	DEGRE=-
e	et	PRE	MORPH=empty
111j	catre	DETcar	NOMB.=p|GENRE=m|CAS=r
diz	dis2	NOMcom	NOMB.=p|GENRE=m|CAS=r
séust	savoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ensus	ensus	ADVgen	DEGRE=-
e	et	PRE	MORPH=empty
lombardie	Lumbardie	NOMpro	NOMB.=s|GENRE=f|CAS=r
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=n
c	que4	CONsub	MORPH=empty
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
mes	mais1	ADVneg	MORPH=empty
en	en1	PROadv	MORPH=empty
séust	savoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
gaire	gaire	ADVgen	DEGRE=-
Mès	mais1	CONcoo	MORPH=empty
retorner	retorner	VERinf	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
tenir	tenir1	VERinf	MORPH=empty
Ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
fud	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
e	et	PRE	MORPH=empty
penthecouste	pentecoste1	NOMpro	NOMB.=s|GENRE=f|CAS=r
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
colombe	colombe1	NOMcom	NOMB.=s|GENRE=f|CAS=r
per	par	PRE	MORPH=empty
avril	avril	NOMcom	NOMB.=s|GENRE=m|CAS=r
C	que4	CONsub	MORPH=empty
ber	baron	NOMcom	NOMB.=s|GENRE=m|CAS=n
Cloovis	Clovis	NOMpro	NOMB.=s|GENRE=m|CAS=n
sout	savoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
pour	por2	PRE	MORPH=empty
Basme	Basme	NOMpro	NOMB.=s|GENRE=m|CAS=r
L	le	DETdef	NOMB.=s|GENRE=f|CAS=r
ost	ost	NOMcom	NOMB.=s|GENRE=f|CAS=r
milie	mil1	DETcar	NOMB.=p|GENRE=m|CAS=n
roi	roi2	NOMcom	NOMB.=p|GENRE=m|CAS=n
y	i2	PROadv	MORPH=empty
virent	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
antre	entre	PRE	MORPH=empty
lu	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
coronez	coroner	VERppe	NOMB.=p|GENRE=m|CAS=n
belduit	Belduit	NOMpro	NOMB.=s|GENRE=m|CAS=r
feit	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Les	le	DETdef	NOMB.=s|GENRE=m|CAS=n
ROIS	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
meintenant	maintenant	ADVgen	DEGRE=-
dit	dire	VERppe	NOMB.=s|GENRE=m|CAS=r
l	le	DETndf	NOMB.=s|GENRE=m|CAS=r
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=r
loiaul	lëal	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
E	et	CONcoo	MORPH=empty
puissant	poissant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Que	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
pur	por2	PRE	MORPH=empty
Frace	France	NOMpro	NOMB.=s|GENRE=f|CAS=r
aveit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
nez	naistre	VERppe	NOMB.=s|GENRE=m|CAS=n
rés	rés1	ADVgen	DEGRE=-
par	par	PRE	MORPH=empty
atelie	Atelie	NOMpro	NOMB.=s|GENRE=f|CAS=r
sosfroient	sofrir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
lor	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=n
duchaeez	duchëé	NOMcom	NOMB.=p|GENRE=f|CAS=n
coneust	conoistre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
lo	le	DETdef	NOMB.=s|GENRE=m|CAS=n
vavasur	vavassor	NOMcom	NOMB.=s|GENRE=m|CAS=n
Cloovis	Clovis	NOMpro	NOMB.=s|GENRE=m|CAS=n
Senechaul	Senechaul	NOMpro	NOMB.=s|GENRE=m|CAS=n
si	ci	ADVgen	DEGRE=-
venés	venir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
Il	il	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
vo	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
comman	comander	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
chi	ci	ADVgen	DEGRE=-
Hervis	Hervis	NOMpro	NOMB.=s|GENRE=m|CAS=r
eu	en1	PRE	MORPH=empty
garder	garder	VERinf	MORPH=empty
ne	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
seit	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
kar	car	ADVgen	DEGRE=-
vielz	vieil	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
meschins	meschin	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
ET	et	CONcoo	MORPH=empty
mèz	mes3	NOMcom	NOMB.=s|GENRE=m|CAS=n
quar	car	CONcoo	MORPH=empty
ainsi	ainsi	ADVgen	DEGRE=-
N	ne1	ADVneg	MORPH=empty
conuist	conoistre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mie	mie1	ADVneg	MORPH=empty
Voluntieris	volentiers	ADVgen	DEGRE=p
suen	suen	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
garnimans	garnement	NOMcom	NOMB.=p|GENRE=m|CAS=r
avoir	avoir	VERinf	MORPH=empty
ostes	oste	NOMcom	NOMB.=s|GENRE=m|CAS=n
conuist	conoistre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Senechaul	Senechaul	NOMpro	NOMB.=s|GENRE=m|CAS=n
Par	por2	PRE	MORPH=empty
tes	ton4	DETpos	PERS.=2|NOMB.=p|GENRE=f|CAS=r
ovre	uevre	NOMcom	NOMB.=s|GENRE=f|CAS=r
biens	bien1	ADVgen	DEGRE=p
porai	pöoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
chastiiés	chastiier	VERppe	NOMB.=s|GENRE=m|CAS=n
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
Bers	baron	NOMcom	NOMB.=s|GENRE=m|CAS=n
D	de	PRE	MORPH=empty
quant	cant2	ADVgen	DEGRE=-
qui	que4	CONsub	MORPH=empty
mestir	mestier	NOMcom	NOMB.=s|GENRE=m|CAS=r
verra	vëoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
Adonqes	adonc	ADVgen	DEGRE=-
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
i	i2	PROadv	MORPH=empty
ast	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
lo	le	DETdef	NOMB.=s|GENRE=m|CAS=n
berbez	barbé	NOMcom	NOMB.=s|GENRE=m|CAS=n
TANTOST	tantost	ADVgen	DEGRE=-
serui	servir	VERppe	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
